,Unnamed: 0,Unnamed: 0.1,ExpID,DataSetID,wellID,treatment,conc_uM,Medium,plateID,tp,tp.live,measurement,obj,cell_line,mitoT_conc,Plate_type,size,extra_zoom,In_Focuse,id,picture,wellID2,info_for_ws170,channel_mitotracker,grayMitoImages,segmentedMitoImages,clusifiedMitoImages
2049,2049,3876,WS170,WS170_5,E06,diafenthiuron,0.16,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1236,1,E06_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/E06_1/E06_ws170_p2_c67_8h_xy36c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_E06_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_E06_1_TP.png
2050,2050,3877,WS170,WS170_5,E06,diafenthiuron,0.16,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1236,2,E06_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/E06_2/E06_ws170_p2_c67_8h_xy36c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_E06_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_E06_2_TP.png
2051,2051,3878,WS170,WS170_5,F06,diafenthiuron,0.032,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1237,1,F06_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/F06_1/F06_ws170_p2_c67_8h_xy45c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_F06_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_F06_1_TP.png
2052,2052,3879,WS170,WS170_5,F06,diafenthiuron,0.032,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1237,2,F06_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/F06_2/F06_ws170_p2_c67_8h_xy45c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_F06_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_F06_2_TP.png
2053,2053,3880,WS170,WS170_5,G06,diafenthiuron,0.0064,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1238,1,G06_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/G06_1/G06_ws170_p2_c67_8h_xy56c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_G06_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_G06_1_TP.png
2054,2054,3881,WS170,WS170_5,G06,diafenthiuron,0.0064,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1238,2,G06_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/G06_2/G06_ws170_p2_c67_8h_xy56c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_G06_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_G06_2_TP.png
2055,2055,3882,WS170,WS170_5,B07,FCCP,10.0,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1239,1,B07_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/B07_1/B07_ws170_p2_c67_8h_xy06c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_B07_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_B07_1_TP.png
2056,2056,3884,WS170,WS170_5,C07,FCCP,2.0,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1240,1,C07_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/C07_1/C07_ws170_p2_c67_8h_xy15c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_C07_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_C07_1_TP.png
2057,2057,3885,WS170,WS170_5,C07,FCCP,2.0,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1240,2,C07_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/C07_2/C07_ws170_p2_c67_8h_xy15c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_C07_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_C07_2_TP.png
2058,2058,3886,WS170,WS170_5,D07,FCCP,0.4,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1241,1,D07_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/D07_1/D07_ws170_p2_c67_8h_xy26c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_D07_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_D07_1_TP.png
2059,2059,3887,WS170,WS170_5,D07,FCCP,0.4,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1241,2,D07_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/D07_2/D07_ws170_p2_c67_8h_xy26c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_D07_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_D07_2_TP.png
2060,2060,3888,WS170,WS170_5,E07,FCCP,0.08,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1242,1,E07_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/E07_1/E07_ws170_p2_c67_8h_xy35c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_E07_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_E07_1_TP.png
2061,2061,3889,WS170,WS170_5,E07,FCCP,0.08,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1242,2,E07_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/E07_2/E07_ws170_p2_c67_8h_xy35c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_E07_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_E07_2_TP.png
2062,2062,3890,WS170,WS170_5,F07,FCCP,0.016,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1243,1,F07_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/F07_1/F07_ws170_p2_c67_8h_xy46c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_F07_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_F07_1_TP.png
2063,2063,3891,WS170,WS170_5,F07,FCCP,0.016,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1243,2,F07_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/F07_2/F07_ws170_p2_c67_8h_xy46c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_F07_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_F07_2_TP.png
2064,2064,3892,WS170,WS170_5,G07,FCCP,0.0032,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1244,1,G07_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/G07_1/G07_ws170_p2_c67_8h_xy55c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_G07_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_G07_1_TP.png
2065,2065,3893,WS170,WS170_5,G07,FCCP,0.0032,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1244,2,G07_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/G07_2/G07_ws170_p2_c67_8h_xy55c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_G07_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_G07_2_TP.png
2066,2066,3894,WS170,WS170_5,B08,oligomycin,5.0,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1245,1,B08_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/B08_1/B08_ws170_p2_c89_8h_xy07c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_B08_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_B08_1_TP.png
2067,2067,3896,WS170,WS170_5,C08,oligomycin,0.5,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1246,1,C08_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/C08_1/C08_ws170_p2_c89_8h_xy14c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_C08_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_C08_1_TP.png
2068,2068,3897,WS170,WS170_5,C08,oligomycin,0.5,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1246,2,C08_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/C08_2/C08_ws170_p2_c89_8h_xy14c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_C08_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_C08_2_TP.png
2069,2069,3898,WS170,WS170_5,D08,oligomycin,0.05,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1247,1,D08_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/D08_1/D08_ws170_p2_c89_8h_xy27c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_D08_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_D08_1_TP.png
2070,2070,3899,WS170,WS170_5,D08,oligomycin,0.05,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1247,2,D08_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/D08_2/D08_ws170_p2_c89_8h_xy27c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_D08_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_D08_2_TP.png
2071,2071,3901,WS170,WS170_5,E08,oligomycin,0.005,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1248,2,E08_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/E08_2/E08_ws170_p2_c89_8h_xy34c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_E08_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_E08_2_TP.png
2072,2072,3902,WS170,WS170_5,F08,oligomycin,0.0005,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1249,1,F08_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/F08_1/F08_ws170_p2_c89_8h_xy47c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_F08_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_F08_1_TP.png
2073,2073,3903,WS170,WS170_5,F08,oligomycin,0.0005,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1249,2,F08_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/F08_2/F08_ws170_p2_c89_8h_xy47c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_F08_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_F08_2_TP.png
2074,2074,3904,WS170,WS170_5,G08,oligomycin,5e-05,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1250,1,G08_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/G08_1/G08_ws170_p2_c89_8h_xy54c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_G08_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_G08_1_TP.png
2075,2075,3907,WS170,WS170_5,B09,Rotenone,1.0,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1251,2,B09_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/B09_2/B09_ws170_p2_c89_8h_xy08c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_B09_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_B09_2_TP.png
2076,2076,3909,WS170,WS170_5,C09,Rotenone,0.2,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1252,2,C09_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/C09_2/C09_ws170_p2_c89_8h_xy13c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_C09_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_C09_2_TP.png
2077,2077,3910,WS170,WS170_5,D09,Rotenone,0.04,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1253,1,D09_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/D09_1/D09_ws170_p2_c89_8h_xy28c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_D09_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_D09_1_TP.png
2078,2078,3911,WS170,WS170_5,D09,Rotenone,0.04,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1253,2,D09_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/D09_2/D09_ws170_p2_c89_8h_xy28c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_D09_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_D09_2_TP.png
2079,2079,3912,WS170,WS170_5,E09,Rotenone,0.008,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1254,1,E09_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/E09_1/E09_ws170_p2_c89_8h_xy33c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_E09_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_E09_1_TP.png
2080,2080,3913,WS170,WS170_5,E09,Rotenone,0.008,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1254,2,E09_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/E09_2/E09_ws170_p2_c89_8h_xy33c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_E09_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_E09_2_TP.png
2081,2081,3915,WS170,WS170_5,F09,Rotenone,0.0016,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1255,2,F09_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/F09_2/F09_ws170_p2_c89_8h_xy48c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_F09_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_F09_2_TP.png
2082,2082,3916,WS170,WS170_5,G09,Rotenone,0.00032,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1256,1,G09_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/G09_1/G09_ws170_p2_c89_8h_xy53c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_G09_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_G09_1_TP.png
2083,2083,3917,WS170,WS170_5,G09,Rotenone,0.00032,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1256,2,G09_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/G09_2/G09_ws170_p2_c89_8h_xy53c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_G09_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_G09_2_TP.png
2084,2084,3918,WS170,WS170_5,B10,valinomycin,5.0,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1257,1,B10_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/B10_1/B10_ws170_p2_col1011_8h_xy09c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_B10_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_B10_1_TP.png
2085,2085,3919,WS170,WS170_5,B10,valinomycin,5.0,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1257,2,B10_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/B10_2/B10_ws170_p2_col1011_8h_xy09c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_B10_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_B10_2_TP.png
2086,2086,3920,WS170,WS170_5,C10,valinomycin,0.5,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1258,1,C10_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/C10_1/C10_ws170_p2_col1011_8h_xy12c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_C10_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_C10_1_TP.png
2087,2087,3921,WS170,WS170_5,C10,valinomycin,0.5,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1258,2,C10_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/C10_2/C10_ws170_p2_col1011_8h_xy12c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_C10_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_C10_2_TP.png
2088,2088,3922,WS170,WS170_5,D10,valinomycin,0.05,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1259,1,D10_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/D10_1/D10_ws170_p2_col1011_8h_xy29c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_D10_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_D10_1_TP.png
2089,2089,3923,WS170,WS170_5,D10,valinomycin,0.05,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1259,2,D10_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/D10_2/D10_ws170_p2_col1011_8h_xy29c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_D10_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_D10_2_TP.png
2090,2090,3925,WS170,WS170_5,E10,valinomycin,0.005,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1260,2,E10_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/E10_2/E10_ws170_p2_col1011_8h_xy32c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_E10_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_E10_2_TP.png
2091,2091,3926,WS170,WS170_5,F10,valinomycin,0.0005,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1261,1,F10_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/F10_1/F10_ws170_p2_col1011_8h_xy49c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_F10_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_F10_1_TP.png
2092,2092,3927,WS170,WS170_5,F10,valinomycin,0.0005,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1261,2,F10_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/F10_2/F10_ws170_p2_col1011_8h_xy49c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_F10_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_F10_2_TP.png
2093,2093,3928,WS170,WS170_5,G10,valinomycin,5e-05,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1262,1,G10_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/G10_1/G10_ws170_p2_col1011_8h_xy52c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_G10_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_G10_1_TP.png
2094,2094,3929,WS170,WS170_5,G10,valinomycin,5e-05,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1262,2,G10_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/G10_2/G10_ws170_p2_col1011_8h_xy52c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_G10_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_G10_2_TP.png
2095,2095,3930,WS170,WS170_5,B11,mepronil,10.0,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1263,1,B11_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/B11_1/B11_ws170_p2_col1011_8h_xy10c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_B11_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_B11_1_TP.png
2096,2096,3931,WS170,WS170_5,B11,mepronil,10.0,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1263,2,B11_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/B11_2/B11_ws170_p2_col1011_8h_xy10c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_B11_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_B11_2_TP.png
2097,2097,3932,WS170,WS170_5,C11,mepronil,2.0,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1264,1,C11_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/C11_1/C11_ws170_p2_col1011_8h_xy11c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_C11_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_C11_1_TP.png
2098,2098,3933,WS170,WS170_5,C11,mepronil,2.0,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1264,2,C11_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/C11_2/C11_ws170_p2_col1011_8h_xy11c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_C11_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_C11_2_TP.png
2099,2099,3934,WS170,WS170_5,D11,mepronil,0.4,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1265,1,D11_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/D11_1/D11_ws170_p2_col1011_8h_xy30c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_D11_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_D11_1_TP.png
2100,2100,3935,WS170,WS170_5,D11,mepronil,0.4,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1265,2,D11_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/D11_2/D11_ws170_p2_col1011_8h_xy30c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_D11_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_D11_2_TP.png
2101,2101,3936,WS170,WS170_5,E11,mepronil,0.08,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1266,1,E11_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/E11_1/E11_ws170_p2_col1011_8h_xy31c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_E11_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_E11_1_TP.png
2102,2102,3937,WS170,WS170_5,E11,mepronil,0.08,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1266,2,E11_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/E11_2/E11_ws170_p2_col1011_8h_xy31c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_E11_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_E11_2_TP.png
2103,2103,3938,WS170,WS170_5,F11,mepronil,0.016,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1267,1,F11_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/F11_1/F11_ws170_p2_col1011_8h_xy50c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_F11_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_F11_1_TP.png
2104,2104,3939,WS170,WS170_5,F11,mepronil,0.016,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1267,2,F11_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/F11_2/F11_ws170_p2_col1011_8h_xy50c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_F11_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_F11_2_TP.png
2105,2105,3940,WS170,WS170_5,G11,mepronil,0.0032,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1268,1,G11_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/G11_1/G11_ws170_p2_col1011_8h_xy51c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_5_G11_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_G11_1_TP.png
2106,2106,3941,WS170,WS170_5,G11,mepronil,0.0032,glucose,2,8.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1268,2,G11_2,,c2,/data/yangh/MitoTData_20200427_G/WS170_5/Images/8h/G11_2/G11_ws170_p2_col1011_8h_xy51c2t1even.tif,/data/yangh/MitoTData_20200427_B/WS170_5_G11_2_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_5_G11_2_TP.png
2107,2107,3942,WS170,WS170_6,B02,DMEM,0.0,glucose,2,24.0,tp,mitoT,60x,WT_HepG2,4000_15000,screenstar,1024,2x,YES,1209,1,B02_1,,c2,/data/yangh/MitoTData_20200427_G/WS170_6/Images/24h/B02_1/B02_ws170_p2_col23_24h_xy01c2t1odd.tif,/data/yangh/MitoTData_20200427_B/WS170_6_B02_1_TP.tiff,/data/yangh/MitoTData_20200427_C/WS170_6_B02_1_TP.png
